pair,w_alt,sample,alpha,N,lam,se_lam,logll,sig2,utu,beta,se_beta
Pair B,W_bank_count,NonContig,0.35000000000000003,639,0.4921377658262085,0.02534357703413756,-32502.661217566852,0.08494703658084894,644.0284871418767,0.023111761649602314,0.006600084397760664
Pair B,W_bank_count,NonContig,0.4,639,0.4512589312046755,0.02374317118106458,-32504.390734233915,0.08496921193435593,641.0939868012838,0.023413506055499717,0.00652429802239875
Pair B,W_bank_count,NonContig,0.45,639,0.4144858191956402,0.022213014546327764,-32506.605083371418,0.08501821030613009,639.2506687515992,0.023621606010337734,0.006448999578790333
Pair B,W_bank_count,NonContig,0.5,639,0.3817860763049841,0.02079053660424358,-32509.028345770665,0.08508207702256455,638.0607317283665,0.02376099794371051,0.006377644473539051
Pair B,W_bank_count,NonContig,0.55,639,0.35285201131944166,0.019488329376203355,-32511.49676960138,0.08515319482735614,637.2707859525888,0.023851350627651535,0.006311748028139071
Pair B,W_bank_count,NonContig,0.6000000000000001,639,0.3272767750901274,0.018305527847141838,-32513.91665348683,0.08522682617740439,636.7323931519795,0.023907207161830514,0.006251738759015586
Pair B,W_bank_count,NonContig,0.65,639,0.30464197838854984,0.01723477085709562,-32516.23715840581,0.085300098090921,636.3566076502505,0.02393898534437834,0.0061974803663543245
Pair B,W_bank_count,NonContig,0.7000000000000001,639,0.2845573616240308,0.016266082031490374,-32518.43328689904,0.08537132705031174,636.0887235590097,0.02395403813411509,0.006148571183818956
Pair B,W_bank_count,NonContig,0.75,639,0.2666758913671576,0.015388900943321715,-32520.495387914278,0.08543957892351443,635.8941950070448,0.023957528006342946,0.00610450883307998
Pair B,W_bank_count,NonContig,0.8,639,0.25069642031418793,0.014593079223241231,-32522.422735018994,0.08550438953049534,635.7506462002971,0.023953075802694977,0.006064774769469133
Pair B,W_bank_count,NonContig,0.8500000000000001,639,0.23636102265995135,0.013869315779954648,-32524.219615890648,0.08556558560777583,635.6432372236479,0.023943225002067497,0.006028875909574238
Pair B,W_bank_count,NonContig,0.9,639,0.2234504246679572,0.013209298869337369,-32525.89296304273,0.08562316809622085,635.5619105032379,0.02392977019030869,0.005996363828962856
Pair B,W_bank_count,NonContig,0.9500000000000001,639,0.21177827446027714,0.012605707370529422,-32527.450929762792,0.08567724563790977,635.4997100876959,0.023913974759292522,0.00596683762962614
Pair B,W_bank_count,NonContig,1.0,639,0.20118665943236144,0.01205213809440837,-32528.90204608236,0.085727981828187,635.4517392598306,0.02389673612589476,0.005939946278110171
Pair C,W_bank_binary,NonContig,0.0,639,0.39077589538240914,0.06695841722293558,-32638.856760990897,0.08986555869522185,636.7113029713632,0.018594730153026966,0.005176609945532155
Pair C,W_bank_binary,NonContig,0.05,639,0.5984923325537621,0.05482812223219603,-32611.999072288112,0.08902299583425101,643.9021716283087,0.01731904872514954,0.005390448306395552
Pair C,W_bank_binary,NonContig,0.1,639,0.6926193473492096,0.04509107042829063,-32583.693589301598,0.08805928854791341,654.6050627833413,0.016934037285455963,0.005603038412952616
Pair C,W_bank_binary,NonContig,0.15000000000000002,639,0.7081151908630305,0.04063699195473344,-32561.000396692303,0.08721961225771604,656.9273055186953,0.01730533834858218,0.0057856828297393
Pair C,W_bank_binary,NonContig,0.2,639,0.6784681724045029,0.03839893287110303,-32545.482956555414,0.08659762383484822,651.0693547213804,0.01812014308089309,0.005921063484930865
Pair C,W_bank_binary,NonContig,0.25,639,0.6271475561696999,0.03593933534071229,-32535.88659962023,0.08618510672460675,644.955116431911,0.01908576270388069,0.006005339700805077
Pair C,W_bank_binary,NonContig,0.30000000000000004,639,0.5702508088655293,0.03299357174920032,-32530.31154305551,0.08592941816926913,641.0874992358488,0.01999862540161904,0.0060492068583607094
Pair C,W_bank_binary,NonContig,0.35000000000000003,639,0.5160761706261442,0.030012438401637514,-32527.229186361594,0.08577724299091342,638.9001326232072,0.02077442952956255,0.006066861705772136
Pair C,W_bank_binary,NonContig,0.4,639,0.4676324660261108,0.027278418427463886,-32525.639770092417,0.08569003506624531,637.653897998476,0.02140394991280135,0.006069192154747545
Pair C,W_bank_binary,NonContig,0.45,639,0.4254039962576286,0.024874545498254456,-32524.9364186852,0.08564302691289527,636.9138454102058,0.021906698010497435,0.0060631078969244625
Pair C,W_bank_binary,NonContig,0.5,639,0.3889088543835277,0.022792251565553347,-32524.758005101732,0.08562087163321698,636.4532473869667,0.02230777038250856,0.006052688464691117
Pair C,W_bank_binary,NonContig,0.55,639,0.357388341768844,0.02099323133864011,-32524.889213189657,0.08561410799384288,636.153735422015,0.022629658406915644,0.006040270261761176
Pair C,W_bank_binary,NonContig,0.6000000000000001,639,0.33007713008246853,0.019434499260290235,-32525.200416784668,0.08561686434093108,635.9513130370422,0.022890380360250304,0.006027167542846227
Pair C,W_bank_binary,NonContig,0.65,639,0.3062953585485941,0.0180769129984385,-32525.612718058237,0.08562545504961082,635.8098751822254,0.02310376514127388,0.0060141063477190055
Pair C,W_bank_binary,NonContig,0.7000000000000001,639,0.2854688378459768,0.01688730330778992,-32526.07766209062,0.08563754064961784,635.7081786453202,0.02328026700922045,0.006001474794928011
Pair C,W_bank_binary,NonContig,0.75,639,0.2671227040329501,0.01583834630997021,-32526.565343541242,0.08565162521341649,635.6332298990412,0.023427768236830716,0.005989465571482289
Pair C,W_bank_binary,NonContig,0.8,639,0.2508679705619911,0.014907754997331376,-32527.057325871672,0.08566674218285061,635.5768028394006,0.023552240966441304,0.005978161567877309
Pair C,W_bank_binary,NonContig,0.8500000000000001,639,0.23638602884884896,0.014077381640164907,-32527.542354638335,0.0856822697057135,635.5335235414551,0.023658238833429365,0.005967581407734363
Pair C,W_bank_binary,NonContig,0.9,639,0.22341569197506947,0.013332406795418458,-32528.013719308085,0.08569780650558083,635.4997848523678,0.023749268267857476,0.005957709520867091
Pair C,W_bank_binary,NonContig,0.9500000000000001,639,0.21174192693168628,0.0126606706637556,-32528.46760461281,0.0857130965383751,635.4731052773642,0.02382805503072774,0.005948512188601722
Pair C,W_bank_binary,NonContig,1.0,639,0.20118665943236144,0.01205213809440837,-32528.90204608236,0.085727981828187,635.4517392598306,0.02389673612589476,0.005939946278110171
Pair D,W_bank_knn4,NonContig,0.0,639,0.27380467440562656,0.014231528502234945,-32513.81391754975,0.08544747353806678,636.9828144245562,0.021406375597132182,0.006498052838429914
Pair D,W_bank_knn4,NonContig,0.05,639,0.2835738368166792,0.014335038929450396,-32506.81135381305,0.08517883440623092,637.0774837855363,0.021632563222445333,0.006566655969521366
Pair D,W_bank_knn4,NonContig,0.1,639,0.2919872576805051,0.014415203900923582,-32500.41611129426,0.08492849742061433,637.1434993083642,0.021871509981299317,0.006626026009832385
Pair D,W_bank_knn4,NonContig,0.15000000000000002,639,0.29882233485244664,0.014472429357688929,-32494.789758985593,0.08470286419838188,637.175412569698,0.02211857975386692,0.006673897920341766
Pair D,W_bank_knn4,NonContig,0.2,639,0.303901451008943,0.014507160225976258,-32490.074490045296,0.0845078504022302,637.1699542252935,0.02236830110927942,0.006708374358724743
Pair D,W_bank_knn4,NonContig,0.25,639,0.3071043883448622,0.014519659726162986,-32486.382857774628,0.08434845392849401,637.1266640227967,0.0226147072571413,0.006728117317015857
Pair D,W_bank_knn4,NonContig,0.30000000000000004,639,0.30837592940732106,0.014509861795001744,-32483.789706230196,0.08422838794787688,637.0480792951366,0.022851759780551137,0.006732485157650715
Pair D,W_bank_knn4,NonContig,0.35000000000000003,639,0.3077284704572279,0.014477331684799342,-32482.327395412336,0.08414982209454866,636.9394204722553,0.023073803362661502,0.006721594495322801
Pair D,W_bank_knn4,NonContig,0.4,639,0.30523900908318824,0.014421353993084661,-32481.984913484506,0.08411327136618417,636.8078318170582,0.02327598152810307,0.006696291787315858
Pair D,W_bank_knn4,NonContig,0.45,639,0.30104209615828287,0.014341117705640135,-32482.710847176466,0.08411762940489349,636.6613835300723,0.023454564332918523,0.006658049938958163
Pair D,W_bank_knn4,NonContig,0.5,639,0.29531819694187145,0.014235969020877558,-32484.4195937393,0.08416035239714524,636.5080446734346,0.023607130345251887,0.006608798837304511
Pair D,W_bank_knn4,NonContig,0.55,639,0.28828012042948686,0.014105658830024966,-32486.999773419582,0.08423774434779437,636.3548562283968,0.02373260114126382,0.006550731006397981
Pair D,W_bank_knn4,NonContig,0.6000000000000001,639,0.2801590326047793,0.013950530470394473,-32490.32361588709,0.08434529826666,636.2074182854822,0.023831144336636106,0.006486113376065544
Pair D,W_bank_knn4,NonContig,0.65,639,0.27119050130426126,0.013771621105683689,-32494.25615298873,0.08447805976441634,636.0696944385638,0.023903966557011748,0.0064171223302323804
Pair D,W_bank_knn4,NonContig,0.7000000000000001,639,0.2616025078313173,0.013570658000706334,-32498.66329806326,0.08463096234713369,635.9440848253131,0.02395305060087665,0.006345722894617561
Pair D,W_bank_knn4,NonContig,0.75,639,0.2516069934049594,0.01334995673081639,-32503.41823876538,0.0847990939314833,635.8316763433679,0.02398089523161559,0.0062736015228660085
Pair D,W_bank_knn4,NonContig,0.8,639,0.24139254174016972,0.013112273745571293,-32508.405923580085,0.08497791744254031,635.7325488161684,0.02399024951420934,0.006202128660765842
Pair D,W_bank_knn4,NonContig,0.8500000000000001,639,0.23112161193293435,0.012860617184562547,-32513.525712829298,0.08516339418901854,635.6460977954289,0.023983918455977166,0.006132367179085827
Pair D,W_bank_knn4,NonContig,0.9,639,0.22092916502800475,0.012598070315649215,-32518.692458480244,0.08535205579424923,635.5713043285795,0.02396460497207481,0.006065095997690695
Pair D,W_bank_knn4,NonContig,0.9500000000000001,639,0.21092301700046923,0.012327640802659322,-32523.83637112711,0.08554102517133412,635.5069436795666,0.02393479961805936,0.006000845677111761
Pair D,W_bank_knn4,NonContig,1.0,639,0.20118665943236144,0.01205213809440837,-32528.90204608236,0.085727981828187,635.4517392598306,0.02389673612589476,0.005939946278110171
Pair E,W_bank_nonGeo,NonContig,0.0,634,0.5498388395951047,0.04858037808141339,-32299.517761932166,0.0882273105941488,629.4894626397896,0.017029068502344303,0.005847318019984175
Pair E,W_bank_nonGeo,NonContig,0.05,634,0.6896958009217989,0.040957147250615646,-32265.4579526765,0.08716818876742036,637.0991628057825,0.016474903026018867,0.006222784059572244
Pair E,W_bank_nonGeo,NonContig,0.1,634,0.7631660008224198,0.03440460189396556,-32233.472384587792,0.0861069301032205,649.8924472499334,0.01644964155163255,0.0065468745902629655
Pair E,W_bank_nonGeo,NonContig,0.15000000000000002,634,0.7772145582499563,0.031893125933466014,-32209.307272913604,0.08523552747166845,654.3513703408089,0.016991388555121008,0.00678076558168842
Pair E,W_bank_nonGeo,NonContig,0.2,634,0.7473412951441016,0.03202279915685878,-32194.476047968445,0.08464162665971434,646.2478939722572,0.017944314348680632,0.006900928049427624
Pair E,W_bank_nonGeo,NonContig,0.25,634,0.6930826000260736,0.0319772925399459,-32187.41032792749,0.08429989824643476,637.7720936460362,0.019004590671928008,0.006917144861988904
Pair E,W_bank_nonGeo,NonContig,0.30000000000000004,634,0.6303125633684116,0.030794346115582762,-32185.56259052633,0.08414238362573548,632.8617690885303,0.01995850446595837,0.00686212549638887
Pair E,W_bank_nonGeo,NonContig,0.35000000000000003,634,0.5684425319006099,0.028867062440113535,-32186.745354243616,0.08410440690014676,630.3263396704565,0.02072824937710001,0.006769999341669151
Pair E,W_bank_nonGeo,NonContig,0.4,634,0.5118729556026991,0.02670698253317009,-32189.481322042728,0.08413717502601055,628.9879919161267,0.021315985359591137,0.006665326265735483
Pair E,W_bank_nonGeo,NonContig,0.45,634,0.46200148645813544,0.02460344555270516,-32192.891272745088,0.0842082872560226,628.2379533792534,0.021754106668400733,0.006561938424602602
Pair E,W_bank_nonGeo,NonContig,0.5,634,0.41875166169701583,0.022674453159350058,-32196.490564093972,0.08429785564564268,627.7894019084911,0.022078730255592947,0.006466175704139517
Pair E,W_bank_nonGeo,NonContig,0.55,634,0.3814577756672714,0.020950897439720065,-32200.02787459357,0.0843942728795337,627.5046195306903,0.022320131697860957,0.006380186796138061
Pair E,W_bank_nonGeo,NonContig,0.6000000000000001,634,0.34929740176822555,0.019426464586177767,-32203.38248052425,0.08449103191095046,627.3141425454148,0.022501160844724533,0.006304079354531617
Pair E,W_bank_nonGeo,NonContig,0.65,634,0.32147708906954064,0.018081443360808455,-32206.504415265994,0.08458464821895142,627.1809491069159,0.022638341123828065,0.006237094669496157
Pair E,W_bank_nonGeo,NonContig,0.7000000000000001,634,0.2972980196158227,0.016893067460917125,-32209.38097195081,0.08467339552735138,627.0842315191253,0.022743439496033788,0.00617818525430808
Pair E,W_bank_nonGeo,NonContig,0.75,634,0.2761698125308465,0.015839642088649703,-32212.018303705212,0.08475655071953546,627.0117170445635,0.0228248253932848,0.0061262812080226485
Pair E,W_bank_nonGeo,NonContig,0.8,634,0.25760299305894246,0.014901951333906455,-32214.431433711474,0.08483395481827323,626.9558469797183,0.022888482888409556,0.006080398266571343
Pair E,W_bank_nonGeo,NonContig,0.8500000000000001,634,0.24119537652978,0.014063517054991958,-32216.638900230548,0.0849057510104468,626.9117865763374,0.022938734397231667,0.0060396756168611615
Pair E,W_bank_nonGeo,NonContig,0.9,634,0.22661667002113509,0.013310418738602468,-32218.659947397307,0.08497224251138547,626.8763348816692,0.022978729174851956,0.006003375203845193
Pair E,W_bank_nonGeo,NonContig,0.9500000000000001,634,0.21359587313426476,0.012630960000015188,-32220.51311137519,0.08503379741617918,626.8473114411706,0.023010797037787863,0.005970875158766305
Pair E,W_bank_nonGeo,NonContig,1.0,634,0.20190929176124292,0.012015327289798844,-32222.215567569136,0.08509080938438714,626.8231883952799,0.023036672471825267,0.005941650562969887
Pair F,W_bank_interstate,NonContig,0.0,620,0.1482814056713973,0.08188110508363208,-31438.40480821607,0.0866267758150417,591.2612903663987,0.016432713636677594,0.004983736168514961
Pair F,W_bank_interstate,NonContig,0.05,620,0.45280355836133995,0.06688572929303374,-31419.535283043326,0.08603114996296421,591.9452930892272,0.015671241440687145,0.005117776944810562
Pair F,W_bank_interstate,NonContig,0.1,620,0.6250901258139061,0.05141796494072817,-31390.282199765723,0.08506402119053166,594.059630300333,0.01563924302577668,0.00528374781365507
Pair F,W_bank_interstate,NonContig,0.15000000000000002,620,0.6837414231845833,0.04329862283377368,-31362.71860052079,0.08410517193165516,596.0485526816541,0.016003423889848642,0.0054607678602982485
Pair F,W_bank_interstate,NonContig,0.2,620,0.6780099533937781,0.03974808845606523,-31341.87653493374,0.08333953425378592,595.9329654724804,0.01651394237440177,0.0056239690145966385
Pair F,W_bank_interstate,NonContig,0.25,620,0.6386096973370577,0.03722884636875259,-31327.90380501368,0.08280079026208614,594.6985311286958,0.0170469571653123,0.005752975881606926
Pair F,W_bank_interstate,NonContig,0.30000000000000004,620,0.5858380064573643,0.03436825801412231,-31319.128210533614,0.08244974406552005,593.6129233611672,0.017536090822536283,0.005841907699694671
Pair F,W_bank_interstate,NonContig,0.35000000000000003,620,0.531806314323752,0.031306880804817264,-31313.77700002168,0.08222924211252415,592.9178487862853,0.017954988864232344,0.005897244276296786
Pair F,W_bank_interstate,NonContig,0.4,620,0.4819465802975885,0.02839381446582315,-31310.55702374114,0.08209269794215053,592.4987209802973,0.018302062797320703,0.005928887865550453
Pair F,W_bank_interstate,NonContig,0.45,620,0.43790293732195357,0.025792289732768765,-31308.644702117264,0.08200885427197041,592.2407540949328,0.01858617198789048,0.005945165103295897
Pair F,W_bank_interstate,NonContig,0.5,620,0.3996571033764206,0.02353013352261645,-31307.538477126203,0.0819581064927143,592.075021465797,0.018818577583410885,0.005951870150096514
Pair F,W_bank_interstate,NonContig,0.55,620,0.3666011036810725,0.021579266502109777,-31306.934680998682,0.08192834626012385,591.9635969558602,0.01900967229299129,0.005952745911923123
Pair F,W_bank_interstate,NonContig,0.6000000000000001,620,0.3379941894577318,0.019896252921769098,-31306.647575928662,0.08191205321774145,591.8854957433712,0.019168052346571596,0.0059501408553626865
Pair F,W_bank_interstate,NonContig,0.65,620,0.3131356996943595,0.018438134706533122,-31306.561725386404,0.0819044903641907,591.8287209567443,0.019300514252072354,0.005945515083165471
Pair F,W_bank_interstate,NonContig,0.7000000000000001,620,0.29141827422585165,0.017167420566538194,-31306.604145694917,0.08190262455571494,591.7861374226061,0.019412335676729335,0.005939774972838184
Pair F,W_bank_interstate,NonContig,0.75,620,0.272334198608022,0.016052917047887732,-31306.727944064914,0.08190448306915109,591.7533313144352,0.019507593963875365,0.00593348271635219
Pair F,W_bank_interstate,NonContig,0.8,620,0.25546541454674715,0.015069150887138135,-31306.902565293894,0.08190876542438053,591.7274704955706,0.019589443712713234,0.005926985547436428
Pair F,W_bank_interstate,NonContig,0.8500000000000001,620,0.24046990320037118,0.01419543307280492,-31307.1078715526,0.08191459870466228,591.7066788190349,0.01966034479043273,0.005920498174450606
Pair F,W_bank_interstate,NonContig,0.9,620,0.22706717832246903,0.013414951668197589,-31307.330479852382,0.08192139683420646,591.6896739439475,0.019722222300562683,0.005914148738203273
Pair F,W_bank_interstate,NonContig,0.9500000000000001,620,0.21502697902098997,0.012713987807326611,-31307.56145370152,0.08192875896762497,591.675557871481,0.01977660105884564,0.005908012698142397
Pair F,W_bank_interstate,NonContig,1.0,620,0.20415911082594893,0.012081286239034176,-31307.794822500724,0.08193641276556943,591.6636857149086,0.019824695141686416,0.005902130465126972
Pair G,W_bank_intrastate,NonContig,0.0,638,0.3403420783935144,0.018851207139053493,-32465.81712888824,0.08581647880268622,635.7978606382715,0.024333826835879868,0.007296236099691797
Pair G,W_bank_intrastate,NonContig,0.05,638,0.35111969885454386,0.01867851161605312,-32456.868692844997,0.08549959007420935,635.8969995569772,0.02463512189637366,0.007388754878151917
Pair G,W_bank_intrastate,NonContig,0.1,638,0.35895725450527166,0.018495220085799936,-32449.034669510478,0.08521508468189976,635.9789369960326,0.024907969540218497,0.0074509921133708934
Pair G,W_bank_intrastate,NonContig,0.15000000000000002,638,0.36372182352355303,0.01830524962356008,-32442.514035094293,0.08496998291279023,636.0383349131743,0.025141781327284868,0.00748027437459465
Pair G,W_bank_intrastate,NonContig,0.2,638,0.3654005155550546,0.01810775668008745,-32437.437181411984,0.08476945441320798,636.0719088236359,0.02532803503929533,0.00747610296275855
Pair G,W_bank_intrastate,NonContig,0.25,638,0.36409690681534673,0.01789795544279525,-32433.858817865424,0.08461651103384614,636.078908060668,0.025461218014934582,0.007440173343479672
Pair G,W_bank_intrastate,NonContig,0.30000000000000004,638,0.36002126535384216,0.017668625177472395,-32431.758932990426,0.08451190492231954,636.0610857992529,0.025539381349114383,0.007376090943552136
Pair G,W_bank_intrastate,NonContig,0.35000000000000003,638,0.3534740051214003,0.017412033610615506,-32431.051221087015,0.0844542393828969,636.0221894877109,0.025564173300533843,0.007288842909779411
Pair G,W_bank_intrastate,NonContig,0.4,638,0.3448236202358287,0.01712184942123142,-32431.597256390538,0.08444026032438699,635.9671611342928,0.025540370555907792,0.007184150236443634
Pair G,W_bank_intrastate,NonContig,0.45,638,0.33447824473631455,0.01679463403763024,-32433.223900801848,0.08446530466094507,635.9012672702223,0.02547499071584658,0.007067807332786147
Pair G,W_bank_intrastate,NonContig,0.5,638,0.3228569729945541,0.01643052534428038,-32435.741170323996,0.08452380723267683,635.8293965953794,0.02537626106597113,0.00694515290540963
Pair G,W_bank_intrastate,NonContig,0.55,638,0.3103624453830973,0.016033076931423574,-32438.95813309233,0.08460981574729512,635.7556123369845,0.02525262204180531,0.006820712974981882
Pair G,W_bank_intrastate,NonContig,0.6000000000000001,638,0.2973595934348506,0.015608426219815836,-32442.695229712004,0.08471743419925634,635.6829778911454,0.025111956924850062,0.006698040877589787
Pair G,W_bank_intrastate,NonContig,0.65,638,0.2841611835781041,0.015164161741437648,-32446.792397161586,0.08484116849571381,635.6135809618395,0.02496109134100786,0.0065797101569233475
Pair G,W_bank_intrastate,NonContig,0.7000000000000001,638,0.2710222097791993,0.014708212277962726,-32451.113233596723,0.0849761386612035,635.5486848629844,0.02480558643186196,0.006467423511789643
Pair G,W_bank_intrastate,NonContig,0.75,638,0.2581402730694473,0.01424799883274517,-32455.545979249495,0.08511818508466987,635.4889192164162,0.024649730299659556,0.006362170125675396
Pair G,W_bank_intrastate,NonContig,0.8,638,0.24566004799835325,0.013789919784330055,-32460.002285093007,0.08526389230533188,635.4344626608097,0.02449665180840023,0.006264391658196697
Pair G,W_bank_intrastate,NonContig,0.8500000000000001,638,0.23368106929065383,0.013339125702165958,-32464.41468327965,0.0854105421986673,635.3852010467535,0.024348513118381543,0.006174140242318477
Pair G,W_bank_intrastate,NonContig,0.9,638,0.22226588854307752,0.012899513637302596,-32468.73348229545,0.08555603843311717,635.3408450660069,0.024206706777113264,0.0060912062133485195
Pair G,W_bank_intrastate,NonContig,0.9500000000000001,638,0.2114478336853848,0.012473849783560207,-32472.923584953944,0.08569881826169937,635.3010127162133,0.024072035782364117,0.0060152158819115065
Pair G,W_bank_intrastate,NonContig,1.0,638,0.20123838139802416,0.012063946731866159,-32476.961528013333,0.0858377562332381,635.2652866092375,0.023944875589108183,0.005945705881830578
